Revenue,Duration,Score,genre,,,,,,,,
200000000,130,5.7,14,,,,,,,,
2000000,109,7.7,99,,,,,,,,
17000000,98,5.8,28,,,,,,,,
150000000,99,5.5,12,,,,,,,,
42000000,113,7,53,,,,,,,,
100000,193,6.5,18,,,,,,,,
40000000,108,6.5,28,,,,,,,,
180000000,131,6.7,28,,,,,,,,
85000000,106,5.5,12,,,,,,,,
75000000,115,7.3,53,,,,,,,,
4798235,107,6.3,27,,,,,,,,
5000000,100,6.5,35,,,,,,,,
4000000,152,6.6,28,,,,,,,,
39200000,126,6.7,28,,,,,,,,
2500000,95,6.8,35,,,,,,,,
6500000,100,7,18,,,,,,,,
30000000,125,5,12,,,,,,,,
5000000,86,5,27,,,,,,,,
40000000,157,6.7,53,,,,,,,,
40000000,138,6.8,18,,,,,,,,
7000000,109,7.2,80,,,,,,,,
17000000,111,5.6,10749,,,,,,,,
1000000,98,6.6,18,,,,,,,,
6500000,116,6.5,18,,,,,,,,
15000000,110,6.7,35,,,,,,,,
30000000,100,5.8,18,,,,,,,,
3062000,143,7,18,,,,,,,,
125000000,123,6.6,878,,,,,,,,
160000000,137,6.6,28,,,,,,,,
11000000,105,7.2,18,,,,,,,,
15400000,123,7.1,18,,,,,,,,
42000000,108,6.1,35,,,,,,,,
3000000,108,7.3,10749,,,,,,,,
4500000,150,7.6,28,,,,,,,,
30000000,99,8,35,,,,,,,,
1000000,93,6.4,35,,,,,,,,
1805000,98,6.2,18,,,,,,,,
66000000,130,6.1,28,,,,,,,,
1000000,115,7.5,99,,,,,,,,
3500000,97,6.1,878,,,,,,,,
40000000,134,7,27,,,,,,,,
44000000,167,7.6,80,,,,,,,,
1,115,7.5,18,,,,,,,,
343000,90,7.3,18,,,,,,,,
75000,57,5.7,80,,,,,,,,
1200000,99,6.9,35,,,,,,,,
6000000,167,6.5,12,,,,,,,,
4550000,133,7.3,18,,,,,,,,
12000000,167,6.5,28,,,,,,,,
4000000,208,6.9,28,,,,,,,,
151000,91,6,18,,,,,,,,
2000000,153,7.3,18,,,,,,,,
3200000,123,7.4,37,,,,,,,,
80000000,126,7.7,9648,,,,,,,,
500000,106,7.5,18,,,,,,,,
64000,85,7.6,18,,,,,,,,
4000000,113,7.7,35,,,,,,,,
31115000,248,6.8,18,,,,,,,,
2000000,115,7,28,,,,,,,,
9400000,163,7,28,,,,,,,,
900000,103,7.5,18,,,,,,,,
45000000,86,5.3,12,,,,,,,,
3000000,128,6.1,18,,,,,,,,
3500000,102,4.1,27,,,,,,,,
8000000,98,5.7,27,,,,,,,,
27500000,120,6.2,18,,,,,,,,
2500000,90,6,18,,,,,,,,
15000000,112,6.3,27,,,,,,,,
48000000,101,5.2,35,,,,,,,,
4500000,97,6.3,35,,,,,,,,
8500000,119,6.7,18,,,,,,,,
60000000,103,4.7,28,,,,,,,,
35000000,92,6.3,14,,,,,,,,
125000,87,4,35,,,,,,,,
20000000,114,6.8,12,,,,,,,,
100000000,90,6.5,16,,,,,,,,
3400000,88,6.3,27,,,,,,,,
15000000,110,6.2,80,,,,,,,,
2000000,95,5.4,27,,,,,,,,
80000000,112,5.2,18,,,,,,,,
15000000,99,4.7,35,,,,,,,,
35000000,112,5.8,53,,,,,,,,
40000000,125,6.5,18,,,,,,,,
10000000,93,5.9,27,,,,,,,,
50000000,97,3.9,28,,,,,,,,
18000000,109,5.6,18,,,,,,,,
30000000,89,5.9,35,,,,,,,,
150000000,103,4.7,28,,,,,,,,
35000000,105,7.1,18,,,,,,,,
150000000,109,5.9,14,,,,,,,,
22000000,114,6.6,18,,,,,,,,
30000000,111,6.1,35,,,,,,,,
65000000,145,6,35,,,,,,,,
130000000,95,6.7,16,,,,,,,,
13000000,98,6.4,35,,,,,,,,
175000000,118,5.6,12,,,,,,,,
32000000,111,6.2,28,,,,,,,,
38000000,114,6.6,35,,,,,,,,
150000000,150,6,878,,,,,,,,
38000000,120,6.7,18,,,,,,,,
20000000,109,6.1,12,,,,,,,,
70000000,104,6.4,35,,,,,,,,
57000000,95,4.7,28,,,,,,,,
50000000,98,5.5,12,,,,,,,,
37000000,122,5.8,12,,,,,,,,
2000000,123,6.8,18,,,,,,,,
75000000,100,5.7,28,,,,,,,,
12000000,110,6.6,18,,,,,,,,
4180000,153,5,18,,,,,,,,
7000000,108,6,80,,,,,,,,
35000000,102,6,35,,,,,,,,
40000000,82,5.4,27,,,,,,,,
33000000,100,6.8,28,,,,,,,,
41000000,105,6.5,35,,,,,,,,
40000000,140,6.2,28,,,,,,,,
37000000,114,5.8,18,,,,,,,,
15000000,104,6.4,18,,,,,,,,
25000000,105,5.5,80,,,,,,,,
40000000,99,6.2,28,,,,,,,,
200000000,158,5.6,28,,,,,,,,
2900000,90,7.3,28,,,,,,,,
13000000,161,7.2,14,,,,,,,,
30000000,124,5.7,35,,,,,,,,
8000000,92,5.7,35,,,,,,,,
40000000,109,5.9,35,,,,,,,,
80000000,117,6.2,80,,,,,,,,
1500000,93,6.6,27,,,,,,,,
200000,42,7.8,12,,,,,,,,
85000000,121,6.2,35,,,,,,,,
5750000,137,6.5,35,,,,,,,,
36000000,101,5.9,878,,,,,,,,
70000000,116,5.5,35,,,,,,,,
20000000,120,7,99,,,,,,,,
11000000,90,6,27,,,,,,,,
24000000,93,5.9,35,,,,,,,,
100000000,146,5.5,35,,,,,,,,
40000000,111,6.1,27,,,,,,,,
16000000,91,5.3,53,,,,,,,,
1500000,90,7.6,99,,,,,,,,
25000000,99,5.4,14,,,,,,,,
20000000,110,6,18,,,,,,,,
30000000,118,6.6,28,,,,,,,,
800000,91,6.1,27,,,,,,,,
8000000,92,6.7,35,,,,,,,,
12000000,115,7,12,,,,,,,,
55000000,92,5.2,28,,,,,,,,
3500000,0,3.3,35,,,,,,,,
15000000,105,5.2,27,,,,,,,,
1800000,87,5.6,27,,,,,,,,
30000000,104,5.9,18,,,,,,,,
18000000,338,6.7,80,,,,,,,,
25000000,121,6.9,35,,,,,,,,
32000000,102,5.9,35,,,,,,,,
69000000,95,7.1,16,,,,,,,,
110000000,117,5.8,12,,,,,,,,
68000000,124,5.8,12,,,,,,,,
25000000,132,7.2,18,,,,,,,,
15000000,96,5.9,18,,,,,,,,
20000000,93,4.8,28,,,,,,,,
10000000,88,5.7,27,,,,,,,,
3000000,141,5.6,35,,,,,,,,
102000000,172,6.6,18,,,,,,,,
7700000,123,5.9,18,,,,,,,,
60000000,104,6.2,10749,,,,,,,,
100000000,107,6.1,28,,,,,,,,
4000000,99,6.2,12,,,,,,,,
50000000,88,5.7,14,,,,,,,,
60000000,88,6.4,16,,,,,,,,
58000000,108,7.4,28,,,,,,,,
8000000,129,7,35,,,,,,,,
1,90,5.1,35,,,,,,,,
17000000,106,6,27,,,,,,,,
32000000,107,5.3,80,,,,,,,,
50000000,109,5.9,28,,,,,,,,
650000,98,6.2,18,,,,,,,,
8700000,105,6.5,10749,,,,,,,,
5000000,89,7.3,35,,,,,,,,
10000000,90,5.1,28,,,,,,,,
20000000,90,5.9,27,,,,,,,,
32500000,125,6.5,35,,,,,,,,
42000000,100,5.7,14,,,,,,,,
23000000,93,5.6,28,,,,,,,,
75000000,110,5.6,12,,,,,,,,
2500000,96,6.6,35,,,,,,,,
125000000,129,7,12,,,,,,,,
27000000,89,4.5,10751,,,,,,,,
2000000,109,5.3,18,,,,,,,,
15000000,107,7,18,,,,,,,,
80000000,117,6.3,10749,,,,,,,,
3750000,155,6.2,35,,,,,,,,
18000000,106,6.9,10751,,,,,,,,
17000000,95,6.1,18,,,,,,,,
56000000,118,5.7,35,,,,,,,,
85000000,115,6.3,28,,,,,,,,
6250000,144,5.6,35,,,,,,,,
4800000,90,5.6,18,,,,,,,,
50000000,113,6.1,35,,,,,,,,
103000,86,5.7,80,,,,,,,,
12000000,94,5.6,35,,,,,,,,
4000000,77,7,16,,,,,,,,
45000000,101,6,80,,,,,,,,
12000000,88,6.5,35,,,,,,,,
3000000,86,5.7,28,,,,,,,,
20000000,82,4.2,27,,,,,,,,
120000000,115,6.1,12,,,,,,,,
2745000,88,7.5,35,,,,,,,,
12000000,99,6.5,18,,,,,,,,
2500000,98,6,28,,,,,,,,
8500000,99,5.7,28,,,,,,,,
10000000,102,6.4,80,,,,,,,,
130,130,5.2,18,,,,,,,,
110000000,114,6.6,878,,,,,,,,
125000,90,6.5,18,,,,,,,,
24000000,89,5,10749,,,,,,,,
5000000,83,5.9,27,,,,,,,,
10920000,159,7.2,18,,,,,,,,
6000000,96,6.4,18,,,,,,,,
170000000,136,7.6,28,,,,,,,,
90000000,106,5.9,12,,,,,,,,
135000000,96,6.1,16,,,,,,,,
130000000,105,5.2,28,,,,,,,,
3000000,110,6.8,27,,,,,,,,
20000000,101,6.5,53,,,,,,,,
6000000,93,7.4,18,,,,,,,,
170000000,121,7.9,28,,,,,,,,
12000000,133,5.7,28,,,,,,,,
25000000,105,5.8,28,,,,,,,,
105000000,105,5.5,14,,,,,,,,
35000000,111,5.7,35,,,,,,,,
50000000,106,6.8,28,,,,,,,,
170000000,130,7.3,878,,,,,,,,
15000000,90,5.3,18,,,,,,,,
12000000,123,7.8,35,,,,,,,,
35000000,141,6.5,18,,,,,,,,
250000000,144,7.2,28,,,,,,,,
33000000,112,5.8,14,,,,,,,,
12000000,128,6.1,18,,,,,,,,
103000000,102,6.3,16,,,,,,,,
6400000,140,6.3,18,,,,,,,,
5500000,140,4.6,35,,,,,,,,
17000000,113,5.9,18,,,,,,,,
3500000,79,7,16,,,,,,,,
22000000,138,5.9,18,,,,,,,,
5400000,201,7.5,28,,,,,,,,
82000,76,5.2,18,,,,,,,,
1200000,105,6.9,80,,,,,,,,
88000,65,4.8,27,,,,,,,,
3000000,91,6.7,35,,,,,,,,
3000000,146,7.3,18,,,,,,,,
200000,80,6.9,14,,,,,,,,
2650000,147,7,18,,,,,,,,
1000000,128,6.1,12,,,,,,,,
560000,88,7.3,35,,,,,,,,
5600000,138,6.4,28,,,,,,,,
5800000,133,7.2,28,,,,,,,,
15000000,189,5.8,18,,,,,,,,
1800000,114,6.7,37,,,,,,,,
3500000,134,7.4,80,,,,,,,,
2500000,92,7.1,28,,,,,,,,
4000000,108,7.5,27,,,,,,,,
2000000,101,6.2,35,,,,,,,,
17311,59,4.8,18,,,,,,,,
4000000,144,7.2,12,,,,,,,,
600000,225,7.2,36,,,,,,,,
7000000,113,7.1,18,,,,,,,,
1700000,88,6.1,28,,,,,,,,
3352254,118,7,28,,,,,,,,
4638783,106,7.2,37,,,,,,,,
2000000,89,7,35,,,,,,,,
1250000,129,7.1,18,,,,,,,,
3000000,107,5.5,28,,,,,,,,
1000000,96,6.4,28,,,,,,,,
2500000,95,6.8,80,,,,,,,,
2700000,93,6.7,18,,,,,,,,
3000000,85,7.5,36,,,,,,,,
5000000,111,6.4,18,,,,,,,,
9000000,119,6.6,12,,,,,,,,
6000000,103,6.9,35,,,,,,,,
6000000,139,5.7,18,,,,,,,,
5000000,102,5.8,35,,,,,,,,
6000000,114,5.8,28,,,,,,,,
650000,127,7.4,27,,,,,,,,
5,110,6.2,28,,,,,,,,
230000,89,6.1,27,,,,,,,,
1114000,99,6.8,18,,,,,,,,
300000,89,6.5,27,,,,,,,,
9250000,125,6.8,18,,,,,,,,
4000000,93,7.4,28,,,,,,,,
5000000,116,6.6,10751,,,,,,,,
12000000,116,6.7,18,,,,,,,,
7000000,97,6.5,35,,,,,,,,
18000000,108,7.3,18,,,,,,,,
5500000,123,6.9,18,,,,,,,,
15000000,118,6.8,12,,,,,,,,
2000000,88,6.2,28,,,,,,,,
1250000,87,6,27,,,,,,,,
18000000,98,3.7,28,,,,,,,,
8500000,94,5.1,35,,,,,,,,
4000000,95,5.7,27,,,,,,,,
3500000,104,6.9,10751,,,,,,,,
4000000,94,6.1,35,,,,,,,,
12000000,151,7.4,18,,,,,,,,
12000000,132,6.2,10402,,,,,,,,
15000000,105,6.8,28,,,,,,,,
10000000,114,6.4,80,,,,,,,,
25000000,132,6.6,28,,,,,,,,
1250000,88,5.3,27,,,,,,,,
25000000,93,5.1,28,,,,,,,,
8200000,107,6.4,18,,,,,,,,
2000000,87,6.7,28,,,,,,,,
11000000,106,6.9,14,,,,,,,,
4500000,97,7.4,35,,,,,,,,
15000000,154,7.7,18,,,,,,,,
3500000,96,6.9,27,,,,,,,,
9000000,92,6.1,28,,,,,,,,
2200000,92,5.1,27,,,,,,,,
9000000,106,6.9,27,,,,,,,,
12500000,100,5,28,,,,,,,,
14000000,103,5.8,35,,,,,,,,
3000000,86,5.7,27,,,,,,,,
4500000,86,6.5,27,,,,,,,,
6000000,97,6.9,28,,,,,,,,
113,113,5.9,12,,,,,,,,
10000000,105,4.6,28,,,,,,,,
10000000,97,5.5,28,,,,,,,,
1200000,115,6.8,28,,,,,,,,
19000000,91,5.8,27,,,,,,,,
3000000,117,6.9,18,,,,,,,,
24000000,119,6.9,878,,,,,,,,
22000000,106,5.1,28,,,,,,,,
7200000,99,6.3,12,,,,,,,,
5000000,96,6.5,27,,,,,,,,
1880006,106,6.7,35,,,,,,,,
15000000,81,5.4,10749,,,,,,,,
18000000,108,6.2,18,,,,,,,,
864000,123,6.6,18,,,,,,,,
14000000,88,6,80,,,,,,,,
1300000,115,7,10402,,,,,,,,
7000000,113,6.2,53,,,,,,,,
20000000,108,5.3,35,,,,,,,,
12000000,85,7.1,35,,,,,,,,
7000000,99,5.8,27,,,,,,,,
8000000,91,5.7,18,,,,,,,,
3000000,97,6.3,28,,,,,,,,
2500000,99,7.4,99,,,,,,,,
1300000,102,6.7,80,,,,,,,,
3500000,86,6,14,,,,,,,,
63000000,102,5.7,28,,,,,,,,
6200000,89,5.9,35,,,,,,,,
7000000,98,6.2,27,,,,,,,,
15000000,107,5.7,35,,,,,,,,
17000000,171,7,35,,,,,,,,
1884000,99,6.3,10749,,,,,,,,
70000000,104,7.2,14,,,,,,,,
24000000,115,6.2,28,,,,,,,,
7500000,93,5.8,35,,,,,,,,
11000000,107,6.7,35,,,,,,,,
8000000,89,5.5,27,,,,,,,,
160000,91,7.4,99,,,,,,,,
18000000,103,6.4,80,,,,,,,,
5000000,109,5.5,53,,,,,,,,
15000000,96,6,35,,,,,,,,
2500000,100,6.1,35,,,,,,,,
1000000,103,6.5,53,,,,,,,,
12000000,94,5.6,28,,,,,,,,
31000000,110,6.5,35,,,,,,,,
10000000,129,6.3,18,,,,,,,,
20000000,110,6.1,14,,,,,,,,
4200000,88,6.6,27,,,,,,,,
10000000,120,5.6,28,,,,,,,,
13500000,93,6.5,878,,,,,,,,
11000000,96,6.6,28,,,,,,,,
19000000,138,6.2,80,,,,,,,,
75000000,137,6.4,28,,,,,,,,
6000000,107,4.6,28,,,,,,,,
27000000,112,6.2,28,,,,,,,,
6000000,91,4.7,18,,,,,,,,
4000000,99,7.4,35,,,,,,,,
10000000,105,5.8,35,,,,,,,,
6788000,103,5.9,35,,,,,,,,
17000000,107,6.4,35,,,,,,,,
18000000,77,5.3,35,,,,,,,,
8000000,79,5.7,28,,,,,,,,
19000000,99,6.1,18,,,,,,,,
16000000,130,7.2,18,,,,,,,,
35000000,100,6.7,35,,,,,,,,
1000000,96,6.9,80,,,,,,,,
25000000,129,6.2,53,,,,,,,,
40000000,117,5.4,35,,,,,,,,
6000000,99,6.2,18,,,,,,,,
2000000,105,6.6,18,,,,,,,,
2000000,106,4.8,18,,,,,,,,
55000000,104,6.4,14,,,,,,,,
34000000,139,7,18,,,,,,,,
32000000,120,6.7,28,,,,,,,,
15000000,89,5,10751,,,,,,,,
13000000,71,6.2,16,,,,,,,,
30000000,138,7.2,80,,,,,,,,
14000000,109,6.9,18,,,,,,,,
2000000,97,5.9,35,,,,,,,,
22000000,104,4.2,28,,,,,,,,
38000000,107,6,10402,,,,,,,,
40000000,108,5,18,,,,,,,,
20000000,93,6.2,35,,,,,,,,
21000000,96,5.1,28,,,,,,,,
23000000,76,4.4,14,,,,,,,,
55000000,123,5.9,18,,,,,,,,
18000000,127,7.3,35,,,,,,,,
46000000,91,5,14,,,,,,,,
45000000,123,6.2,18,,,,,,,,
5000000,99,7,18,,,,,,,,
26000000,99,4.6,28,,,,,,,,
700000,171,7.7,99,,,,,,,,
1500000,96,6.1,28,,,,,,,,
30000000,133,7.2,12,,,,,,,,
2000000,85,4.8,35,,,,,,,,
14000000,112,6.4,27,,,,,,,,
63000000,191,6.5,18,,,,,,,,
62000000,106,6.5,35,,,,,,,,
50000000,132,6,28,,,,,,,,
7500000,91,6.6,80,,,,,,,,
1365000,110,7.3,35,,,,,,,,
25000000,97,5.5,12,,,,,,,,
65000000,104,6.9,12,,,,,,,,
1500000,91,6.8,18,,,,,,,,
500000,89,7.2,18,,,,,,,,
6000000,94,6.8,10749,,,,,,,,
60000000,103,5.4,28,,,,,,,,
12000000,100,6.6,35,,,,,,,,
28000000,74,5.2,16,,,,,,,,
20000000,108,6.1,27,,,,,,,,
50000000,108,5.7,28,,,,,,,,
25000000,84,5.4,28,,,,,,,,
50000000,107,5.3,28,,,,,,,,
50000000,113,5.9,80,,,,,,,,
15000000,101,6.3,18,,,,,,,,
13000000,84,5.2,28,,,,,,,,
80000000,115,5.8,28,,,,,,,,
5000000,89,6.1,10770,,,,,,,,
6000000,121,6.7,18,,,,,,,,
55000000,134,5.9,36,,,,,,,,
55000000,133,5.8,28,,,,,,,,
55000000,116,5.7,18,,,,,,,,
26000000,102,6.5,35,,,,,,,,
25530000,95,5.3,12,,,,,,,,
19000000,108,6.9,27,,,,,,,,
12500000,99,7.3,80,,,,,,,,
2400000,120,7,18,,,,,,,,
12000000,108,5.7,35,,,,,,,,
1000000,135,7.4,18,,,,,,,,
80000000,88,6.5,16,,,,,,,,
50000000,115,4.4,18,,,,,,,,
12716953,113,6.2,80,,,,,,,,
200000,94,6.8,35,,,,,,,,
2280000,124,7.2,16,,,,,,,,
12,84,4.9,14,,,,,,,,
50000000,121,6.4,80,,,,,,,,
3000000,98,5.3,35,,,,,,,,
85000000,124,6.2,28,,,,,,,,
45000000,86,6.4,35,,,,,,,,
2000000,108,5.7,18,,,,,,,,
50000000,114,5.9,28,,,,,,,,
55000000,117,5.3,28,,,,,,,,
30000000,95,3.8,28,,,,,,,,
38000000,98,6.2,35,,,,,,,,
38000000,105,6.4,35,,,,,,,,
19000000,105,5.1,35,,,,,,,,
80000000,130,5,12,,,,,,,,
95000000,136,6.3,28,,,,,,,,
65000000,94,5.1,35,,,,,,,,
17000000,81,5.9,35,,,,,,,,
15000000,111,5.6,35,,,,,,,,
5000000,105,5.9,35,,,,,,,,
35000000,93,4.5,878,,,,,,,,
70000000,103,6.3,878,,,,,,,,
5000000,116,6,35,,,,,,,,
80000000,74,7,16,,,,,,,,
40000000,77,7.2,10749,,,,,,,,
127500000,82,6.2,16,,,,,,,,
13000000,96,5.3,35,,,,,,,,
30000000,79,5.8,16,,,,,,,,
40000000,139,7.1,53,,,,,,,,
28000000,119,6,18,,,,,,,,
15000000,84,5.5,9648,,,,,,,,
33000000,95,6.2,12,,,,,,,,
115000000,100,5.7,12,,,,,,,,
14000000,99,5.6,27,,,,,,,,
30000000,113,7,35,,,,,,,,
16000000,97,7.3,35,,,,,,,,
60000000,105,5.6,28,,,,,,,,
70000000,105,6.2,80,,,,,,,,
25000000,107,5.8,10749,,,,,,,,
450000,89,6.7,35,,,,,,,,
93000000,92,5.7,12,,,,,,,,
70000000,116,5.7,35,,,,,,,,
70000000,101,5.3,28,,,,,,,,
95000000,112,5.6,28,,,,,,,,
68000000,124,5.9,53,,,,,,,,
6500000,95,6.7,35,,,,,,,,
10000000,89,6.6,28,,,,,,,,
75000000,93,4.2,12,,,,,,,,
19000000,88,6,35,,,,,,,,
134000,73,6.8,53,,,,,,,,
1200000,85,6.4,35,,,,,,,,
13500000,124,6.8,18,,,,,,,,
54000000,117,6.3,14,,,,,,,,
600000,99,6.8,35,,,,,,,,
8000000,92,6.6,18,,,,,,,,
41300000,98,6.3,35,,,,,,,,
28000000,89,6.1,35,,,,,,,,
16000000,94,5.4,35,,,,,,,,
80000000,114,4.8,27,,,,,,,,
28000000,98,5.8,35,,,,,,,,
17000000,88,5.4,35,,,,,,,,
13000000,112,6.3,18,,,,,,,,
30000000,98,5.5,80,,,,,,,,
33000000,107,6,27,,,,,,,,
30000000,84,6.4,12,,,,,,,,
24000000,107,4.7,28,,,,,,,,
2053648,102,7.8,99,,,,,,,,
28000000,99,4.6,53,,,,,,,,
10000000,111,6.4,27,,,,,,,,
65000000,104,6,14,,,,,,,,
75000000,123,6.2,28,,,,,,,,
7400000,169,6.3,10769,,,,,,,,
30000000,106,5.4,18,,,,,,,,
1000000,94,6.3,35,,,,,,,,
12000000,114,6.8,80,,,,,,,,
20000000,107,6.9,28,,,,,,,,
22000000,90,5.4,35,,,,,,,,
70000000,87,4.9,35,,,,,,,,
85000000,116,7.2,53,,,,,,,,
13000000,83,5.3,35,,,,,,,,
50000000,101,5.3,28,,,,,,,,
662141,98,7.1,14,,,,,,,,
7000000,113,6.7,28,,,,,,,,
18000000,96,6.2,35,,,,,,,,
80000000,101,5.7,28,,,,,,,,
50000000,116,6.3,35,,,,,,,,
30000000,108,6,35,,,,,,,,
60000000,101,6,12,,,,,,,,
3000000,131,7.2,18,,,,,,,,
50000,90,6.9,18,,,,,,,,
20000000,92,6.1,35,,,,,,,,
50000000,98,6.2,28,,,,,,,,
11000000,100,6.9,18,,,,,,,,
15000000,88,5.6,35,,,,,,,,
4500000,114,7.3,18,,,,,,,,
7000000,114,6,18,,,,,,,,
84000000,88,5.4,9648,,,,,,,,
25000000,114,7.1,18,,,,,,,,
4000000,104,6.7,35,,,,,,,,
75000000,138,6.7,28,,,,,,,,
14000000,95,5.9,28,,,,,,,,
8000000,93,6,18,,,,,,,,
250000,101,5.2,18,,,,,,,,
4000000,111,6.6,18,,,,,,,,
8000000,80,7.3,12,,,,,,,,
35000000,91,5.3,27,,,,,,,,
40000000,135,6.7,18,,,,,,,,
63000000,94,5.9,35,,,,,,,,
40000000,101,3.2,27,,,,,,,,
12600000,84,6,27,,,,,,,,
14500000,82,5.5,28,,,,,,,,
70000000,97,5.2,28,,,,,,,,
41000000,110,6.8,18,,,,,,,,
60000000,136,5.5,28,,,,,,,,
110000000,76,5.7,16,,,,,,,,
50000000,110,6.1,80,,,,,,,,
26000000,90,5.9,27,,,,,,,,
4000000,120,7.3,99,,,,,,,,
17000000,98,6.8,18,,,,,,,,
50000000,105,6.1,53,,,,,,,,
60000000,101,5.9,35,,,,,,,,
9500000,98,6.1,27,,,,,,,,
7000000,109,5.6,18,,,,,,,,
95000000,117,5.5,28,,,,,,,,
1300000,97,5,10752,,,,,,,,
90000000,93,5.4,28,,,,,,,,
40000000,98,5.5,35,,,,,,,,
100000000,104,4.2,28,,,,,,,,
18000000,113,6.4,10749,,,,,,,,
60000000,101,5.6,35,,,,,,,,
5000000,104,6.2,80,,,,,,,,
80000000,128,6.3,18,,,,,,,,
10000000,108,6.6,35,,,,,,,,
10284523,104,5.7,35,,,,,,,,
38000000,84,4.7,28,,,,,,,,
55000000,118,5.1,35,,,,,,,,
800000,94,7.2,18,,,,,,,,
14200000,139,7,18,,,,,,,,
42000000,90,5.8,35,,,,,,,,
5000000,129,7.5,28,,,,,,,,
88000000,118,5.6,12,,,,,,,,
110000000,120,6.5,28,,,,,,,,
26000000,94,6.7,35,,,,,,,,
20000000,89,4.7,53,,,,,,,,
28000000,136,7.3,18,,,,,,,,
65000000,123,5.7,878,,,,,,,,
6500000,96,6.8,10749,,,,,,,,
19250000,102,6.3,9648,,,,,,,,
23000000,111,6.1,35,,,,,,,,
18000000,120,6.4,28,,,,,,,,
4000000,99,7.5,27,,,,,,,,
22000000,93,6.5,35,,,,,,,,
16000000,86,4.7,10749,,,,,,,,
60000000,97,6,28,,,,,,,,
22000000,83,4.7,35,,,,,,,,
500000,157,6,10749,,,,,,,,
65000000,94,6.1,16,,,,,,,,
45000000,103,5.1,35,,,,,,,,
50000000,110,5.8,28,,,,,,,,
37000000,109,6.3,35,,,,,,,,
18000000,105,6.7,28,,,,,,,,
1200000,103,7.2,27,,,,,,,,
12000000,87,4.9,18,,,,,,,,
30000000,84,6.3,12,,,,,,,,
2000000,90,7.1,18,,,,,,,,
350000,85,6.7,99,,,,,,,,
14000000,134,7.5,18,,,,,,,,
25000000,120,6.9,18,,,,,,,,
82500000,107,6,35,,,,,,,,
65000,100,6.6,99,,,,,,,,
70000000,97,5.3,35,,,,,,,,
4750000,98,5.1,14,,,,,,,,
4200000,114,6.3,14,,,,,,,,
20000000,90,5.4,12,,,,,,,,
26000000,116,6.2,35,,,,,,,,
50000000,116,7,18,,,,,,,,
2000000,118,6.8,18,,,,,,,,
818418,152,7.2,18,,,,,,,,
2000000,92,6.8,36,,,,,,,,
15000000,93,6,27,,,,,,,,
10000000,97,5.8,10749,,,,,,,,
5000000,86,6.1,18,,,,,,,,
50000000,127,6,28,,,,,,,,
30000000,125,6.6,28,,,,,,,,
40000000,117,6.3,18,,,,,,,,
14000000,92,5.8,27,,,,,,,,
70000000,110,6.5,53,,,,,,,,
1900000,123,6.9,80,,,,,,,,
110000000,127,6.6,28,,,,,,,,
20000000,98,6,14,,,,,,,,
20000000,102,5.3,27,,,,,,,,
15000000,95,6.1,18,,,,,,,,
130000000,90,6.9,12,,,,,,,,
9000000,100,5.3,27,,,,,,,,
45000000,90,5.7,35,,,,,,,,
500000,92,5.1,35,,,,,,,,
18000000,82,6.5,35,,,,,,,,
70000000,134,6.6,18,,,,,,,,
15000000,80,5.9,16,,,,,,,,
30000000,160,7,28,,,,,,,,
169000,103,6.5,35,,,,,,,,
40000000,99,5.5,53,,,,,,,,
30000000,108,6.6,10402,,,,,,,,
100000000,102,5.4,12,,,,,,,,
60795000,109,5.5,80,,,,,,,,
32000000,92,5.6,35,,,,,,,,
8000000,91,6.6,10749,,,,,,,,
150000000,107,6.2,12,,,,,,,,
67000000,191,6.8,53,,,,,,,,
25000000,116,6.4,35,,,,,,,,
67000000,102,5,28,,,,,,,,
20000000,97,5.6,18,,,,,,,,
40000000,93,6.3,28,,,,,,,,
12500000,118,6.3,18,,,,,,,,
2000000,108,6.6,35,,,,,,,,
15000000,111,6.9,18,,,,,,,,
60000000,101,5,35,,,,,,,,
100000000,98,6.3,28,,,,,,,,
15500000,95,6.3,35,,,,,,,,
30000000,130,6.4,53,,,,,,,,
37000000,81,5.1,16,,,,,,,,
30000000,108,5.8,28,,,,,,,,
17500000,110,5.8,35,,,,,,,,
1000000,92,7.2,99,,,,,,,,
1500000,86,5.9,35,,,,,,,,
10000000,108,6.2,27,,,,,,,,
